indice,esperado,previsto,acertou,y_A,y_B,y_C,y_D,y_E,y_F,y_G,y_H,y_I,y_J,y_K,y_L,y_M,y_N,y_O,y_P,y_Q,y_R,y_S,y_T,y_U,y_V,y_W,y_X,y_Y,y_Z
167,J,W,0,-0.999994,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999994,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-0.999993,-1.000000,-0.999999,-1.000000,-1.000000,-0.999947,-1.000000,-0.999965,-0.999999,-0.999894,-1.000000,-1.000000,-1.000000
168,I,Y,0,-0.999345,-0.999984,-0.999999,-1.000000,-0.999970,-0.999999,-0.999982,-0.999991,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999954,-0.999999,-1.000000,-1.000000,-0.999942,-1.000000,-1.000000,0.789382,-1.000000
169,K,K,1,-1.000000,-0.999958,-1.000000,-1.000000,-1.000000,-0.999990,-1.000000,-0.999989,-1.000000,-0.999998,0.999114,-0.924157,-1.000000,-0.999928,-1.000000,-0.999939,-1.000000,-0.999997,-0.999559,-1.000000,-0.999998,-0.999929,-0.999977,-1.000000,-1.000000,-1.000000
170,X,X,1,-0.999998,-0.999861,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999956,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-0.999994,-1.000000,-0.999876,-1.000000,-0.999998,-0.999910,-1.000000,-1.000000,-0.999786,-0.999746,0.975688,-1.000000,-1.000000
171,M,M,1,-0.999995,-0.998711,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.998606,-1.000000,-0.999995,-1.000000,-0.999998,1.000000,-0.996242,-1.000000,-0.999957,-1.000000,-0.999998,-0.999988,-0.986121,-1.000000,-0.999938,-1.000000,-0.999925,-1.000000,-1.000000
172,L,L,1,-1.000000,-0.999997,-1.000000,-1.000000,-0.997960,-0.999992,-1.000000,-0.999999,-1.000000,-1.000000,-0.994878,0.998482,-1.000000,-0.999989,-1.000000,-0.999998,-1.000000,-0.999996,-0.999687,-1.000000,-0.999999,-0.999990,-1.000000,-1.000000,-1.000000,-1.000000
173,H,L,0,-0.999996,-0.999993,-1.000000,-1.000000,-0.999993,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.897922,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-0.999999,-1.000000
174,D,E,0,-0.999995,-1.000000,-1.000000,-1.000000,-0.998471,-1.000000,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-0.999999,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000
175,X,X,1,-0.999970,-0.999957,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999931,-1.000000,-0.999993,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999932,-1.000000,-0.999973,-0.999980,-1.000000,-1.000000,-0.999429,-1.000000,0.999828,-1.000000,-1.000000
176,U,U,1,-0.999999,-0.999970,-1.000000,-1.000000,-1.000000,-0.999975,-1.000000,-0.999980,-1.000000,-0.999977,-1.000000,-0.999966,-0.999983,-0.999828,-1.000000,-0.999718,-1.000000,-0.999996,-0.999908,-1.000000,0.999377,-0.999952,-0.998283,-1.000000,-1.000000,-1.000000
177,E,Z,0,-0.999982,-0.998649,-1.000000,-1.000000,-1.000000,-0.999956,-1.000000,-0.999768,-1.000000,-0.999960,-1.000000,-0.971730,-1.000000,-0.997954,-1.000000,-0.999815,-1.000000,-0.999976,-0.999290,-1.000000,-0.999997,-0.999905,-0.993866,-1.000000,-1.000000,0.849133
178,F,E,0,-0.999941,-0.999998,-0.999999,-1.000000,-0.898959,-1.000000,-0.999952,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-0.999994,-1.000000,-1.000000,-0.999966,-1.000000
179,A,W,0,-1.000000,-0.999989,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-1.000000,-0.999999,-0.999886,-1.000000,-1.000000,-0.999999,-1.000000,-0.999993,-1.000000,-1.000000,-0.999992,-1.000000,-0.999999,-0.999989,-0.999883,-0.999979,-1.000000,-1.000000
180,L,L,1,-1.000000,-0.999997,-1.000000,-1.000000,-0.997960,-0.999992,-1.000000,-0.999999,-1.000000,-1.000000,-0.994878,0.998482,-1.000000,-0.999989,-1.000000,-0.999998,-1.000000,-0.999996,-0.999687,-1.000000,-0.999999,-0.999990,-1.000000,-1.000000,-1.000000,-1.000000
181,B,N,0,-0.999998,-1.000000,-1.000000,-0.999997,-0.999995,-0.999999,-1.000000,-0.999995,-1.000000,-0.999994,-1.000000,-1.000000,-0.999999,-0.999983,-1.000000,-1.000000,-1.000000,-0.999997,-0.999996,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000
182,V,L,0,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999756,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000
183,W,W,1,-0.999998,-0.999273,-1.000000,-1.000000,-1.000000,-0.999969,-1.000000,-0.999963,-1.000000,-0.999929,-1.000000,-1.000000,-1.000000,-0.999995,-1.000000,-0.999590,-1.000000,-0.999981,-1.000000,-0.999994,-1.000000,-0.998497,0.999997,-1.000000,-1.000000,-1.000000
184,K,K,1,-1.000000,-0.999960,-1.000000,-1.000000,-1.000000,-0.999991,-1.000000,-0.999990,-1.000000,-0.999998,0.999030,-0.935070,-1.000000,-0.999939,-1.000000,-0.999943,-1.000000,-0.999997,-0.999610,-1.000000,-0.999998,-0.999931,-0.999979,-1.000000,-1.000000,-1.000000
185,C,C,1,-0.999754,-0.999872,0.999999,-0.999982,-0.998129,-0.997859,-0.999917,-0.999984,-1.000000,-0.999960,-1.000000,-0.999999,-1.000000,-1.000000,-0.999984,-0.999833,-1.000000,-0.993894,-0.999997,-1.000000,-1.000000,-0.998918,-1.000000,-1.000000,-0.999983,-1.000000
186,T,T,1,-1.000000,-0.999945,-0.997450,-1.000000,-0.999993,-0.999998,-1.000000,-0.999981,-0.999999,-0.999975,-0.997040,-1.000000,-1.000000,-0.999999,-1.000000,-0.999969,-1.000000,-0.999995,-1.000000,0.999973,-1.000000,-0.999829,-0.999998,-1.000000,-1.000000,-0.999999
187,G,G,1,-0.999999,-0.999998,-1.000000,-1.000000,-0.999999,-1.000000,0.999989,-0.999998,-1.000000,-0.999998,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999998,-1.000000,-0.999989,-1.000000,-1.000000,-1.000000,-1.000000
188,H,W,0,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-0.999999,-1.000000,-1.000000,-0.999525,-0.999997,-1.000000,-0.999999,-1.000000,-1.000000,-0.999999,-1.000000,-0.999004,-0.999999,-0.971104,-1.000000,-1.000000,-1.000000
189,B,E,0,-0.999995,-1.000000,-1.000000,-1.000000,-0.998460,-1.000000,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-0.999999,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000
190,E,E,1,-0.999027,-0.999973,-0.999998,-1.000000,0.906775,-0.999969,-1.000000,-0.999949,-1.000000,-0.999983,-1.000000,-0.999983,-1.000000,-0.999972,-1.000000,-0.999997,-1.000000,-0.999644,-0.999882,-1.000000,-1.000000,-0.999964,-1.000000,-1.000000,-1.000000,-0.920367
191,F,E,0,-0.999126,-0.999993,-1.000000,-1.000000,-0.997955,-1.000000,-1.000000,-0.999985,-1.000000,-0.999987,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999989,-0.999998,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-1.000000,-1.000000
192,D,D,1,-1.000000,-0.999999,-1.000000,1.000000,-1.000000,-0.999989,-1.000000,-0.999992,-1.000000,-0.999999,-1.000000,-1.000000,-0.999992,-0.999860,-1.000000,-1.000000,-1.000000,-0.999998,-0.999998,-1.000000,-1.000000,-0.999999,-0.999949,-1.000000,-1.000000,-1.000000
193,P,E,0,-0.999941,-0.999998,-0.999999,-1.000000,-0.900856,-1.000000,-0.999951,-0.999999,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-0.999994,-1.000000,-1.000000,-0.999967,-1.000000
194,C,C,1,-0.999984,-0.999970,0.999999,-1.000000,-0.999972,-0.999978,-1.000000,-0.999996,-1.000000,-0.999978,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999938,-0.999988,-0.999943,-1.000000,-0.999514,-0.999999,-0.999786,-1.000000,-1.000000,-1.000000,-1.000000
195,Y,Y,1,-0.998638,-0.999969,-0.999999,-1.000000,-0.999996,-0.999999,-0.999992,-0.999982,-1.000000,-0.999999,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999997,-1.000000,-0.999888,-0.999997,-1.000000,-1.000000,-0.999873,-1.000000,-1.000000,0.995722,-1.000000
196,R,A,0,-0.999922,-0.999999,-1.000000,-1.000000,-0.999970,-1.000000,-1.000000,-0.999991,-1.000000,-0.999993,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-0.999996,-0.999988,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000
197,I,C,0,-0.999980,-0.999843,-0.533457,-1.000000,-0.994006,-0.999977,-1.000000,-0.999970,-0.983503,-0.999969,-0.999745,-1.000000,-1.000000,-0.999997,-1.000000,-0.999946,-1.000000,-0.999861,-0.999982,-0.997471,-1.000000,-0.999648,-1.000000,-1.000000,-1.000000,-0.999889
198,E,E,1,-0.999934,-0.999992,-0.891786,-1.000000,0.998114,-0.999986,-1.000000,-0.999996,-1.000000,-0.999999,-1.000000,-0.985982,-1.000000,-0.999999,-1.000000,-0.999999,-1.000000,-0.999857,-0.999988,-0.999991,-1.000000,-0.999961,-1.000000,-1.000000,-0.999934,-1.000000
