indice,esperado,previsto,acertou,y_A,y_B,y_C,y_D,y_E,y_F,y_G,y_H,y_I,y_J,y_K,y_L,y_M,y_N,y_O,y_P,y_Q,y_R,y_S,y_T,y_U,y_V,y_W,y_X,y_Y,y_Z
167,J,C,0,-0.980031,-0.999993,-0.913364,-0.999996,-0.997889,-0.999886,-0.999994,-1.000000,-1.000000,-1.000000,-0.999998,-0.914715,-1.000000,-0.999785,-0.999995,-1.000000,-0.999955,-0.996748,-0.999373,-1.000000,-1.000000,-1.000000,-0.996391,-1.000000,-1.000000,-0.999998
168,I,I,1,-1.000000,-1.000000,-0.999997,-0.999817,-0.999973,-0.999999,-0.994508,-1.000000,0.987013,-0.823360,-0.999273,-0.999895,-1.000000,-0.999141,-0.999346,-1.000000,-0.999984,-1.000000,-0.984289,-0.999143,-1.000000,-1.000000,-0.999999,-1.000000,-0.999789,-1.000000
169,K,H,0,-0.999881,-0.999962,-0.999999,-0.999997,-1.000000,-1.000000,-1.000000,-0.907846,-1.000000,-1.000000,-1.000000,-1.000000,-0.999891,-0.999952,-0.999998,-1.000000,-1.000000,-0.912001,-0.999997,-1.000000,-1.000000,-1.000000,-0.991026,-0.999999,-1.000000,-1.000000
170,X,X,1,-0.999933,-1.000000,-1.000000,-0.999966,-0.999975,-0.999996,-0.999980,-1.000000,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-0.999950,-0.999740,-1.000000,-0.999999,-1.000000,-0.999624,-1.000000,-1.000000,-0.999902,-0.999942,0.924545,-0.998133,-0.999288
171,M,M,1,-1.000000,-0.999595,-0.999956,-0.999851,-1.000000,-1.000000,-0.999988,-0.998983,-0.999999,-1.000000,-0.999876,-1.000000,1.000000,-0.999847,-0.999993,-1.000000,-0.969151,-0.946437,-0.999957,-1.000000,-0.998811,-1.000000,-0.999514,-1.000000,-0.999997,-1.000000
172,L,C,0,-0.980031,-0.999993,-0.913364,-0.999996,-0.997889,-0.999886,-0.999994,-1.000000,-1.000000,-1.000000,-0.999998,-0.914715,-1.000000,-0.999785,-0.999995,-1.000000,-0.999955,-0.996748,-0.999373,-1.000000,-1.000000,-1.000000,-0.996391,-1.000000,-1.000000,-0.999998
173,H,W,0,-0.999958,-1.000000,-0.999434,-0.999997,-0.999984,-1.000000,-0.999999,-0.999998,-1.000000,-1.000000,-0.999999,-0.999693,-1.000000,-0.999958,-0.999978,-1.000000,-0.993698,-1.000000,-0.999762,-1.000000,-0.999811,-1.000000,-0.983528,-0.999996,-1.000000,-1.000000
174,D,C,0,-0.980031,-0.999993,-0.913365,-0.999996,-0.997889,-0.999886,-0.999994,-1.000000,-1.000000,-1.000000,-0.999998,-0.914716,-1.000000,-0.999785,-0.999995,-1.000000,-0.999955,-0.996748,-0.999373,-1.000000,-1.000000,-1.000000,-0.996391,-1.000000,-1.000000,-0.999998
175,X,X,1,-0.999933,-1.000000,-1.000000,-0.999966,-0.999975,-0.999996,-0.999980,-1.000000,-1.000000,-1.000000,-0.999995,-1.000000,-1.000000,-0.999950,-0.999740,-1.000000,-0.999999,-1.000000,-0.999624,-1.000000,-1.000000,-0.999902,-0.999942,0.924545,-0.998133,-0.999288
176,U,U,1,-1.000000,-0.999998,-0.999643,-0.999894,-0.999990,-0.999999,-0.999996,-0.998802,-1.000000,-1.000000,-0.999997,-0.981173,-1.000000,-0.999980,-0.999879,-1.000000,-0.999994,-1.000000,-0.999699,-1.000000,0.944387,-1.000000,-0.991515,-0.999999,-1.000000,-1.000000
177,E,E,1,-0.999983,-1.000000,-0.998322,-0.999815,-0.531308,-0.819407,-0.999479,-1.000000,-0.999905,-0.998815,-0.999972,-0.943192,-1.000000,-0.998675,-0.999935,-0.999807,-1.000000,-1.000000,-0.975192,-1.000000,-1.000000,-1.000000,-0.999994,-0.999999,-1.000000,-0.952988
178,F,E,0,-0.999984,-1.000000,-0.998297,-0.999812,-0.515038,-0.811302,-0.999470,-1.000000,-0.999900,-0.998787,-0.999971,-0.941142,-1.000000,-0.998656,-0.999935,-0.999797,-1.000000,-1.000000,-0.974495,-1.000000,-1.000000,-0.999999,-0.999995,-0.999999,-1.000000,-0.953588
179,A,A,1,0.903649,-0.999939,-0.998838,-0.999999,-0.999989,-0.999999,-0.999998,-1.000000,-1.000000,-1.000000,-0.999999,-0.999871,-1.000000,-0.999958,-0.999996,-1.000000,-0.999997,-0.858896,-0.999976,-1.000000,-1.000000,-1.000000,-0.991658,-1.000000,-1.000000,-0.998534
180,L,C,0,-0.980048,-0.999993,-0.913422,-0.999996,-0.997890,-0.999886,-0.999994,-1.000000,-1.000000,-1.000000,-0.999998,-0.914779,-1.000000,-0.999785,-0.999995,-1.000000,-0.999955,-0.996752,-0.999373,-1.000000,-1.000000,-1.000000,-0.996390,-1.000000,-1.000000,-0.999998
181,B,L,0,-0.983589,-0.999993,-0.920091,-0.999996,-0.998053,-0.999895,-0.999995,-1.000000,-1.000000,-1.000000,-0.999998,-0.916661,-1.000000,-0.999793,-0.999995,-1.000000,-0.999956,-0.997491,-0.999380,-1.000000,-1.000000,-1.000000,-0.996343,-1.000000,-1.000000,-0.999999
182,V,V,1,-1.000000,-1.000000,-1.000000,-0.999926,-1.000000,-1.000000,-0.999739,-0.999999,-1.000000,-0.999994,-0.999722,-1.000000,-0.999999,-0.999021,-0.999833,-0.999993,-0.999995,-1.000000,-0.993295,-1.000000,-1.000000,0.989217,-0.999998,-1.000000,-0.999585,-1.000000
183,W,W,1,-0.926630,-0.999943,-0.998371,-0.999946,-0.999684,-0.999926,-0.999815,-1.000000,-1.000000,-0.999998,-0.999756,-0.999798,-1.000000,-0.999106,-0.999976,-1.000000,-0.999989,-0.999699,-0.995879,-0.999992,-1.000000,-1.000000,0.999998,-1.000000,-1.000000,-0.995361
184,K,A,0,-0.920915,-1.000000,-0.999993,-0.999999,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999992,-0.999980,-1.000000,-0.999634,-0.999989,-0.999991,-1.000000,-1.000000,-1.000000,-0.962269,-0.999017,-1.000000,-1.000000
185,C,C,1,-0.980031,-0.999993,-0.913364,-0.999996,-0.997889,-0.999886,-0.999994,-1.000000,-1.000000,-1.000000,-0.999998,-0.914715,-1.000000,-0.999785,-0.999995,-1.000000,-0.999955,-0.996748,-0.999373,-1.000000,-1.000000,-1.000000,-0.996391,-1.000000,-1.000000,-0.999998
186,T,T,1,-0.999992,-1.000000,-1.000000,-0.999958,-1.000000,-1.000000,-0.998315,-1.000000,-0.298341,-0.691793,-0.999741,-1.000000,-1.000000,-0.999833,-0.999406,-1.000000,-0.999999,-1.000000,-0.999394,0.434938,-1.000000,-1.000000,-0.999997,-1.000000,-0.999716,-0.999952
187,G,Q,0,-0.999861,-0.999999,-0.998406,-0.999999,-0.999985,-1.000000,-0.999946,-1.000000,-0.999996,-0.998817,-0.999942,-0.998251,-1.000000,-0.999864,-0.999963,-1.000000,-0.812344,-0.999966,-0.998695,-1.000000,-0.999945,-1.000000,-0.998498,-1.000000,-1.000000,-1.000000
188,H,H,1,-1.000000,-0.996474,-0.999959,-0.999599,-1.000000,-1.000000,-0.999998,0.978161,-1.000000,-1.000000,-0.999998,-0.999187,-0.999970,-0.999882,-0.999991,-0.999999,-1.000000,-0.999999,-0.999901,-1.000000,-0.937390,-0.999999,-0.998004,-1.000000,-1.000000,-1.000000
189,B,Q,0,-0.999855,-0.999999,-0.998357,-0.999999,-0.999984,-1.000000,-0.999947,-1.000000,-0.999996,-0.998908,-0.999943,-0.998199,-1.000000,-0.999864,-0.999964,-1.000000,-0.822833,-0.999965,-0.998702,-1.000000,-0.999947,-1.000000,-0.998488,-1.000000,-1.000000,-1.000000
190,E,C,0,-0.980031,-0.999993,-0.913364,-0.999996,-0.997889,-0.999886,-0.999994,-1.000000,-1.000000,-1.000000,-0.999998,-0.914715,-1.000000,-0.999785,-0.999995,-1.000000,-0.999955,-0.996748,-0.999373,-1.000000,-1.000000,-1.000000,-0.996391,-1.000000,-1.000000,-0.999998
191,F,P,0,-1.000000,-0.999982,-0.999803,-0.999288,-0.996880,-0.998713,-0.999789,-1.000000,-0.999997,-0.999999,-0.999976,-0.997410,-1.000000,-0.992012,-0.999995,0.900939,-1.000000,-0.997910,-0.991545,-1.000000,-1.000000,-0.999998,-0.999999,-1.000000,-1.000000,-0.999978
192,D,R,0,-0.999971,-0.990413,-0.989583,-0.999984,-0.999990,-0.999999,-0.999998,-0.999996,-1.000000,-1.000000,-0.999998,-0.996197,-0.999988,-0.998720,-1.000000,-0.997304,-1.000000,0.864035,-0.999794,-1.000000,-1.000000,-1.000000,-0.999153,-1.000000,-1.000000,-1.000000
193,P,P,1,-1.000000,-0.999982,-0.999803,-0.999288,-0.996880,-0.998713,-0.999789,-1.000000,-0.999997,-0.999999,-0.999976,-0.997410,-1.000000,-0.992012,-0.999995,0.900939,-1.000000,-0.997910,-0.991545,-1.000000,-1.000000,-0.999998,-0.999999,-1.000000,-1.000000,-0.999978
194,C,L,0,-0.999943,-0.997874,-0.940734,-0.999919,-0.998577,-0.999829,-0.999973,-1.000000,-1.000000,-1.000000,-0.999995,0.206044,-1.000000,-0.999886,-0.999978,-1.000000,-1.000000,-0.999995,-0.999233,-1.000000,-0.989002,-1.000000,-0.997959,-1.000000,-1.000000,-0.999998
195,Y,Y,1,-1.000000,-1.000000,-1.000000,-0.995966,-1.000000,-1.000000,-0.999971,-0.999999,-0.999996,-1.000000,-0.999988,-0.999999,-0.999948,-0.998440,-0.999971,-0.998875,-1.000000,-1.000000,-0.999040,-1.000000,-1.000000,-0.999998,-0.999997,-1.000000,0.931162,-1.000000
196,R,C,0,-0.980031,-0.999993,-0.913366,-0.999996,-0.997889,-0.999886,-0.999994,-1.000000,-1.000000,-1.000000,-0.999998,-0.914717,-1.000000,-0.999785,-0.999995,-1.000000,-0.999955,-0.996748,-0.999373,-1.000000,-1.000000,-1.000000,-0.996391,-1.000000,-1.000000,-0.999998
197,I,I,1,-0.999999,-1.000000,-1.000000,-0.999896,-0.999998,-1.000000,-0.998293,-1.000000,0.293528,-0.959625,-0.999790,-0.999997,-1.000000,-0.999670,-0.999576,-1.000000,-0.999999,-1.000000,-0.998261,-0.663138,-1.000000,-1.000000,-0.999997,-1.000000,-0.999717,-0.999987
198,E,E,1,-0.999984,-1.000000,-0.998296,-0.999812,-0.515316,-0.811472,-0.999470,-1.000000,-0.999900,-0.998789,-0.999971,-0.941139,-1.000000,-0.998657,-0.999935,-0.999797,-1.000000,-1.000000,-0.974507,-1.000000,-1.000000,-0.999999,-0.999995,-0.999999,-1.000000,-0.953650
