indice,esperado,previsto,acertou,y_A,y_B,y_C,y_D,y_E,y_F,y_G,y_H,y_I,y_J,y_K,y_L,y_M,y_N,y_O,y_P,y_Q,y_R,y_S,y_T,y_U,y_V,y_W,y_X,y_Y,y_Z
167,J,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.972641,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
168,I,M,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-0.999985,-1.000000,-1.000000,-0.999998,-1.000000,-0.999935,-0.997052,-1.000000,-1.000000,-0.999999,-1.000000,-0.999998,-1.000000,-0.999932,-0.999971,-1.000000,-1.000000,-0.999996,-1.000000,-0.999982
169,K,K,1,-1.000000,-0.999977,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.861103,-0.999998,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
170,X,M,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.998566,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
171,M,M,1,-0.999969,-1.000000,-1.000000,-1.000000,-1.000000,-0.999898,-1.000000,-1.000000,-1.000000,-0.999992,-1.000000,-0.999971,1.000000,-0.999993,-1.000000,-0.999982,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-0.999988,-1.000000,-1.000000,-1.000000,-1.000000
172,L,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.972549,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
173,H,M,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.998570,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-1.000000,-1.000000,-1.000000
174,D,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999692,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000
175,X,Z,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999993,-1.000000,-0.999794,-1.000000,-1.000000,-0.998809
176,U,D,0,-1.000000,-1.000000,-1.000000,-0.984629,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.996550,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000
177,E,T,0,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-0.999998,-1.000000,-1.000000,-1.000000,-0.999999,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.968056,-0.999999,-0.999999,-1.000000,-0.999998,-1.000000,-0.999910
178,F,M,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-0.958467,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000
179,A,M,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.998895,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-1.000000,-1.000000,-1.000000
180,L,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.972549,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
181,B,D,0,-0.999999,-0.999998,-1.000000,0.999863,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999700,-1.000000,-1.000000,-1.000000,-0.999976,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000
182,V,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.972550,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
183,W,W,1,-0.999937,-0.999997,-0.995769,-1.000000,-0.998817,-0.999995,-0.999983,-1.000000,-1.000000,-0.999998,-1.000000,-0.999833,-1.000000,-1.000000,-1.000000,-0.999995,-1.000000,-0.999946,-0.999999,-0.999986,-0.999883,-0.999973,0.996833,-0.999977,-1.000000,-1.000000
184,K,K,1,-1.000000,-0.999993,-1.000000,-1.000000,-0.999992,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
185,C,C,1,-0.999999,-1.000000,0.999564,-1.000000,-0.999987,-1.000000,-0.999988,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999993,-1.000000,-0.999998,-1.000000,-1.000000,-0.999975,-0.999983,-1.000000,-0.999961,-1.000000,-1.000000
186,T,T,1,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-0.999982,-0.999848,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0.948096,-0.999998,-0.999999,-1.000000,-1.000000,-1.000000,-0.999908
187,G,D,0,-1.000000,-1.000000,-1.000000,-0.984626,-0.999998,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.996548,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000
188,H,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.972549,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
189,B,Z,0,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999855,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-1.000000,-0.999888,-1.000000,-1.000000,-0.998761
190,E,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.972549,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
191,F,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.972549,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
192,D,D,1,-0.999999,-0.999998,-1.000000,0.999863,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-0.999700,-1.000000,-1.000000,-1.000000,-0.999976,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000
193,P,M,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-0.959071,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999998,-1.000000,-0.999999,-1.000000,-1.000000,-1.000000
194,C,C,1,-1.000000,-1.000000,0.999997,-1.000000,-0.999754,-1.000000,-0.999747,-0.999986,-1.000000,-0.999684,-1.000000,-0.999943,-1.000000,-1.000000,-0.999986,-0.999826,-1.000000,-0.999998,-0.999353,-0.999977,-0.999964,-0.999962,-1.000000,-0.999689,-1.000000,-1.000000
195,Y,M,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.998571,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999997,-1.000000,-1.000000,-1.000000
196,R,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.982744,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
197,I,T,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.999999,-0.999992,-1.000000,-1.000000,-0.999999,-1.000000,-0.997834,-1.000000,-1.000000,-1.000000,-0.999996,-1.000000,-1.000000,-1.000000,0.489551,-0.999996,-1.000000,-1.000000,-1.000000,-1.000000,-0.998737
198,E,K,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-0.972557,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
