indice,esperado,previsto,acertou,y_A,y_B,y_C,y_D,y_E,y_F,y_G,y_H,y_I,y_J,y_K,y_L,y_M,y_N,y_O,y_P,y_Q,y_R,y_S,y_T,y_U,y_V,y_W,y_X,y_Y,y_Z
167,J,X,0,-1.000000,-0.999992,-0.999993,-0.999974,-1.000000,-1.000000,-0.999991,-0.999982,-0.999997,-0.999986,-0.999962,-0.999807,-0.999998,-0.999997,-0.999999,-0.999959,-0.999978,-0.999992,-0.999999,-0.999965,-0.999989,-0.999811,-0.999962,-0.999769,-0.999877,-0.999956
168,I,W,0,-0.999506,-0.999922,-0.999427,-0.997968,-0.999987,-0.999999,-0.999855,-0.999896,-0.997995,-0.999999,-1.000000,-0.999666,-0.999998,-0.999995,-0.999976,-0.999995,-1.000000,-0.998924,-0.999999,-1.000000,-0.999959,-0.999490,-0.994089,-0.999609,-0.996362,-0.996647
169,K,Y,0,-0.999998,-0.999803,-0.999930,-0.999727,-0.999999,-0.999999,-0.999998,-0.999936,-0.999914,-0.999990,-0.999989,-0.999852,-1.000000,-0.999997,-0.999969,-0.999960,-0.999998,-0.999977,-1.000000,-0.999928,-0.999979,-0.998937,-0.999972,-0.999958,-0.997652,-0.999796
170,X,Y,0,-0.999965,-0.999056,-0.998704,-0.996912,-0.999999,-0.999999,-0.999934,-0.999266,-0.996499,-0.999992,-0.999994,-0.999304,-0.999999,-0.999950,-0.999982,-0.999790,-0.999995,-0.999620,-1.000000,-0.999937,-0.999611,-0.992952,-0.999948,-0.999196,-0.963660,-0.998522
171,M,M,1,-0.999993,-0.999865,-0.998773,-0.999819,-0.999995,-1.000000,-0.999994,-0.999962,-0.999959,-0.999997,-0.996675,-0.999974,0.985084,-0.997025,-0.996763,-0.999698,-0.993929,-0.999999,-0.999939,-0.999804,-0.998221,-0.999961,-0.749254,-0.999930,-0.999906,-0.999807
172,L,D,0,-0.999993,-0.999994,-0.999862,-0.998304,-0.999983,-0.999989,-0.999983,-0.999985,-0.999990,-0.999995,-0.999998,-0.999992,-1.000000,-1.000000,-0.999976,-0.999999,-1.000000,-0.999819,-1.000000,-0.999999,-0.999997,-0.999873,-0.999553,-0.999983,-0.999986,-0.999902
173,H,W,0,-0.999831,-0.999999,-0.999995,-0.998521,-0.999992,-1.000000,-0.999985,-0.999896,-0.998210,-0.999991,-0.999992,-0.999992,-0.999697,-0.999833,-0.999848,-0.999999,-1.000000,-0.997688,-0.999999,-0.999979,-0.999998,-0.999993,-0.995262,-0.999987,-0.999371,-0.999360
174,D,D,1,-0.999996,-0.999954,-0.999565,-0.996666,-0.999990,-0.999991,-0.999986,-0.999952,-0.999975,-0.999986,-0.999994,-0.999986,-1.000000,-1.000000,-0.999966,-0.999991,-1.000000,-0.999846,-1.000000,-0.999991,-0.999987,-0.999239,-0.999942,-0.999974,-0.999926,-0.999893
175,X,L,0,-0.999922,-0.999816,-0.999984,-0.999751,-0.999989,-0.999998,-1.000000,-0.999916,-0.999859,-0.999994,-0.999921,-0.996376,-1.000000,-0.999985,-0.999995,-0.999963,-1.000000,-0.999671,-0.999997,-0.999879,-0.999986,-0.998524,-0.999998,-0.999948,-0.997885,-0.998885
176,U,W,0,-0.999998,-1.000000,-0.999999,-0.999980,-0.999999,-0.999999,-0.999991,-0.999997,-0.999998,-0.999999,-0.999999,-0.999973,-0.999987,-1.000000,-0.999999,-0.999999,-0.999999,-0.999987,-0.999998,-1.000000,-0.999999,-0.999993,-0.997425,-0.999975,-0.999991,-0.999938
177,E,Y,0,-0.999995,-0.998076,-0.999947,-0.999912,-0.999994,-1.000000,-0.999963,-0.999896,-0.998906,-0.999633,-0.999980,-0.999618,-0.999999,-0.999998,-0.999909,-0.999671,-0.999844,-0.999956,-1.000000,-0.999986,-0.999428,-0.998841,-0.999458,-0.998950,-0.997000,-0.999842
178,F,W,0,-0.999982,-0.999995,-0.999991,-0.999819,-0.999995,-0.999999,-0.999997,-0.999990,-0.999949,-0.999999,-0.999999,-0.999977,-0.999999,-0.999999,-0.999934,-0.999999,-1.000000,-0.999919,-1.000000,-0.999999,-0.999999,-0.999977,-0.997122,-0.999992,-0.999843,-0.999700
179,A,W,0,-0.999985,-0.999992,-0.999989,-0.999883,-0.999994,-0.999999,-0.999997,-0.999993,-0.999963,-0.999999,-0.999999,-0.999966,-1.000000,-1.000000,-0.999937,-0.999999,-1.000000,-0.999948,-1.000000,-0.999999,-0.999999,-0.999968,-0.996353,-0.999989,-0.999865,-0.999721
180,L,D,0,-0.999991,-0.999991,-0.999878,-0.998506,-0.999982,-0.999992,-0.999989,-0.999985,-0.999984,-0.999996,-0.999998,-0.999991,-1.000000,-1.000000,-0.999958,-0.999999,-1.000000,-0.999831,-1.000000,-0.999999,-0.999997,-0.999876,-0.999431,-0.999988,-0.999974,-0.999865
181,B,W,0,-0.999999,-1.000000,-0.999987,-0.999834,-0.999998,-0.999995,-0.999957,-0.999995,-0.999999,-0.999993,-0.999994,-0.999987,-0.999994,-1.000000,-0.999999,-0.999999,-0.999999,-0.999943,-1.000000,-0.999999,-0.999998,-0.999975,-0.999388,-0.999928,-0.999998,-0.999967
182,V,W,0,-0.999919,-0.999999,-0.999998,-0.998951,-0.999989,-1.000000,-0.999996,-0.999932,-0.999271,-0.999992,-0.999993,-0.999998,-0.999686,-0.999905,-0.999820,-0.999999,-1.000000,-0.999357,-0.999999,-0.999982,-0.999998,-0.999996,-0.997964,-0.999998,-0.999705,-0.999714
183,W,W,1,-0.999940,-0.916718,-0.999955,-0.999675,-0.999278,-0.999946,-1.000000,-0.999457,-0.999722,-0.999574,-0.999947,-0.999681,-0.996239,-0.999133,-0.989506,-0.999886,-0.999839,-0.999938,-0.994290,-1.000000,-0.986486,-0.999623,0.882642,-0.999994,-0.999884,-0.999172
184,K,W,0,-0.999954,-0.999928,-0.999992,-0.999963,-0.999941,-1.000000,-0.999954,-0.999989,-0.999563,-0.999956,-0.999999,-0.999916,-0.999998,-1.000000,-0.999818,-0.999995,-0.999997,-0.999899,-1.000000,-1.000000,-0.999971,-0.999968,-0.926297,-0.999751,-0.999840,-0.999779
185,C,Y,0,-0.999997,-0.999972,-0.999975,-0.999849,-0.999999,-0.999999,-0.999996,-0.999979,-0.999972,-0.999995,-0.999995,-0.999924,-1.000000,-0.999999,-0.999982,-0.999992,-0.999999,-0.999973,-1.000000,-0.999989,-0.999994,-0.999797,-0.999830,-0.999969,-0.999630,-0.999836
186,T,Y,0,-0.999994,-0.997721,-0.999950,-0.999922,-0.999992,-1.000000,-0.999955,-0.999893,-0.998654,-0.999525,-0.999979,-0.999574,-0.999999,-0.999998,-0.999902,-0.999618,-0.999790,-0.999953,-1.000000,-0.999988,-0.999271,-0.998863,-0.999307,-0.998656,-0.996931,-0.999843
187,G,D,0,-0.999955,-0.999961,-0.999975,-0.998372,-0.999886,-0.999992,-0.999996,-0.999935,-0.999840,-1.000000,-1.000000,-0.999996,-0.999991,-0.999998,-0.999927,-0.999998,-0.999986,-0.999991,-0.999997,-1.000000,-0.999901,-0.999887,-0.999761,-0.999999,-0.999577,-0.999834
188,H,W,0,-0.999998,-1.000000,-1.000000,-0.999982,-0.999999,-1.000000,-0.999995,-0.999996,-0.999987,-0.999995,-0.999986,-0.999987,-0.999264,-0.999945,-0.999998,-0.999999,-1.000000,-0.999961,-0.999986,-0.999994,-0.999999,-1.000000,-0.987670,-0.999976,-0.999990,-0.999977
189,B,W,0,-0.999987,-0.999993,-0.999988,-0.999866,-0.999995,-0.999999,-0.999997,-0.999993,-0.999970,-0.999999,-0.999999,-0.999968,-1.000000,-1.000000,-0.999944,-0.999999,-1.000000,-0.999950,-1.000000,-0.999999,-0.999999,-0.999966,-0.997413,-0.999992,-0.999860,-0.999713
190,E,D,0,-0.999999,-0.999777,-0.998992,-0.995260,-0.999996,-0.999993,-0.999986,-0.999861,-0.999958,-0.999959,-0.999976,-0.999970,-1.000000,-1.000000,-0.999974,-0.999937,-0.999998,-0.999891,-1.000000,-0.999929,-0.999943,-0.996111,-0.999993,-0.999944,-0.999713,-0.999908
191,F,W,0,-0.999970,-0.999965,-0.999991,-0.999946,-0.999974,-1.000000,-0.999982,-0.999991,-0.999814,-0.999987,-0.999999,-0.999939,-0.999999,-1.000000,-0.999874,-0.999998,-0.999999,-0.999924,-1.000000,-1.000000,-0.999990,-0.999969,-0.972633,-0.999917,-0.999850,-0.999770
192,D,V,0,-1.000000,-0.999994,-0.999917,-0.999573,-0.999999,-0.999996,-0.999949,-0.999968,-0.999998,-0.999955,-0.999938,-0.999967,-0.999998,-1.000000,-1.000000,-0.999958,-0.999988,-0.999960,-1.000000,-0.999977,-0.999979,-0.999524,-0.999985,-0.999739,-0.999989,-0.999979
193,P,Y,0,-0.999974,-0.999966,-0.999827,-0.998477,-1.000000,-1.000000,-0.999469,-0.999135,-0.998107,-0.999978,-0.999969,-0.999510,-0.999797,-0.999271,-0.999999,-0.999760,-0.999966,-0.999058,-0.999985,-0.999910,-0.999639,-0.999123,-0.999880,-0.995512,-0.993215,-0.999298
194,C,Y,0,-0.999250,-0.999838,-0.998288,-0.979651,-0.999790,-0.999751,-0.999874,-0.999864,-0.999166,-0.999997,-1.000000,-0.999990,-0.999842,-0.999999,-0.999974,-0.999956,-0.995541,-0.999924,-0.999993,-0.999993,-0.999893,-0.998729,-0.999669,-0.999848,-0.979095,-0.999207
195,Y,D,0,-0.999928,-0.999949,-0.999962,-0.997139,-0.999880,-0.999991,-0.999998,-0.999916,-0.999774,-1.000000,-1.000000,-0.999997,-0.999996,-0.999998,-0.999854,-0.999999,-0.999994,-0.999991,-0.999998,-1.000000,-0.999931,-0.999830,-0.999873,-1.000000,-0.999008,-0.999706
196,R,W,0,-0.999989,-0.999995,-0.999991,-0.999896,-0.999996,-0.999999,-0.999997,-0.999994,-0.999979,-0.999999,-0.999999,-0.999969,-0.999999,-1.000000,-0.999962,-0.999999,-1.000000,-0.999956,-1.000000,-0.999999,-0.999999,-0.999973,-0.997131,-0.999990,-0.999902,-0.999755
197,I,B,0,-0.994044,-0.976619,-0.999729,-0.998638,-0.989934,-0.999943,-0.999948,-0.995260,-0.994251,-0.999697,-0.999440,-0.998085,-0.999998,-0.999931,-0.999995,-0.999798,-0.991557,-0.997243,-0.999981,-0.999995,-0.996485,-0.986865,-0.999999,-0.999927,-0.995754,-0.996547
198,E,D,0,-0.999992,-0.999989,-0.999800,-0.997879,-0.999979,-0.999989,-0.999987,-0.999983,-0.999985,-0.999995,-0.999998,-0.999992,-1.000000,-1.000000,-0.999953,-0.999999,-1.000000,-0.999813,-1.000000,-0.999999,-0.999996,-0.999837,-0.999493,-0.999988,-0.999981,-0.999881
